category_fullname,video_url,title,langage,questions,video_type,
"42La Residencia de Ancianos
47La Frontera",https://www.youtube.com/watch?v=gJFiG19-j8o&ab_channel=LacunadeHalicarnaso inmigración y demografía España,inmigración y demografía España,ESP,¿Cómo han sido las tasas de natalidad históricamente en España? ¿Qué características demográficas ha tenido históricamente el continente europeo? ¿Cómo ha ido creciendo la población? ¿Qué fenómenos hicieron que se disparase? ¿Cuándo y por qué empezó a envejecer Europa? ¿Qué forma tiene la pirámide de población Europea? ¿Hacia dónde vamos? ¿Cómo ha evolucionado la tasa de natalidad? ¿Cómo se podría cambiar el envejecimiento de la población europea? ¿Qué es la migración? ¿Y la inmigración? ¿Cuáles son las principales rutas migratorias mundiales? ¿Qué posición tiene España en la recepción de inmigrantes? ¿Somos un foco de atracción? ¿Hemos pasado de ser un país de emigrantes a uno de inmigrantes? ¿Qué es lo que hace que la gente emigra? ¿Con qué propósito emigran la mayoría de las personas? ¿Necesitamos que venga gente de otros países para frenar el problema demográfico que se avecina? ¿Cuál es la alternativa?,presentación,
"42La Residencia de Ancianos
47La Frontera",https://www.youtube.com/watch?v=_ngdSg4VPIM&ab_channel=ValueSchool Ni es justicia ni es social: el sistema público de pensiones – Value School,Ni es justicia ni es social: el sistema público de pensiones – Value School,ESP,¿Qué es la justicia social? ¿Cómo funciona nuestro modelo de pensiones? ¿Es sostenible? ¿Qué es un sistema de reparto? ¿Y de capitalización? ¿Qué ocurre cuando un sistema de pensiones depende tanto de la demografía? ¿Depende nuestro sistema de pensiones del ahorro del ciudadano? ¿De dónde viene el sistema de reparto? ¿Quién fue Otto Von Bismarck y por qué le interesaba implantar este sistema de pensiones? ¿Qué objetivo cumplía el cambio de sistema? ¿Es segura la seguridad social? ¿Es social? ¿Existe garantía futura de que el impuesto pagado en el presente le devolverá al trabajador en forma de pensión? ¿Cuántas personas trabajan hoy en día por cada pensión que hay que pagar? ¿Quién implementó el sistema de reparto en España? ¿Existe algo similar a una hucha de las pensiones? ¿Cómo afecta al ahorro de un país el sistema de reparto? ¿Por qué descapitaliza la sociedad? ¿Qué clase social soporta el peso del actual sistema de pensiones? ¿Quién paga las pensiones? ¿Las paga la empresa o el trabajador? ¿Cuántos impuestos paga un trabajador mileurista? ¿Es el sistema de pensiones una estafa piramidal? ¿Qué porcentaje del presupuesto público representan las pensiones? ¿Qué habría que hacer para pasar a sistema de capitalización? ¿A qué generación le tocará sacrificarse para cambiar de sistema?,documental,
"42La Residencia de Ancianos
47La Frontera",https://www.youtube.com/watch?v=HhzF5zjKktk&ab_channel=VisualEconomik Este ingenioso sistema podría garantizar las pensiones de todo el mundo - VisualEconomik,Este ingenioso sistema podría garantizar las pensiones de todo el mundo – VisualEconomik,ESP,¿Cómo están llevando a la ruina los sistemas de pensiones a los estados europeos? ¿Qué podría llevar al colapso del actual sistema de pensiones? ¿Qué diferencia hay entre un sistema de capitalización y uno de reparto? ¿De dónde sale el dinero de las pensionas en la actualidad? ¿Es parecido a una estafa piramidal? ¿Qué va a ocurrir cuando la población envejezca? ¿Qué puede hacer un país para que los sistemas de pensiones no colapsen? ¿Cómo hacer la transición de un sistema de reparto a uno de capitalización? ¿Cómo lo resolvió Suecia en los años 90? ¿En qué consiste el modelo de las cuentas nacionales de Suecia?,presentación,
"42La Residencia de Ancianos
47La Frontera",https://www.youtube.com/watch?v=SssSkyaAdCo&ab_channel=LIBERTADTV Manuel Llamas: inmigración y demografía,Manuel Llamas: inmigración y demografía,ESP,¿Por qué a mayor riqueza hay menor natalidad? ¿Son efectivas las ayudas estatales para que la gente tenga más hijos? ¿Es un problema que la gente tenga pocos hijos si es voluntariamente? ¿Qué ocurrió en China con la ley del hijo único? ¿Cómo habría que diseñar una política migratoria que fuese efectiva en la llegada de inmigrantes de todas las nacionalidades? ¿Sería una solución al problema demográfico que tendremos que afrontar? ¿Es la inmigración un problema? ¿Qué les ha pasado a los países que tuvieron grandes olas de inmigración en el siglo pasado? ¿El problema está en cómo integrar a la gente que viene de fuera en la cultura local? ¿Cuál es la mejor manera de integrar a gente que comparte otros valores? ¿Es el trabajo la mejor forma? ¿Funcionan los subsidios y las ayudas?,conferencia,
"42La Residencia de Ancianos
47La Frontera",https://www.youtube.com/watch?v=WG38KzgCA0Y&ab_channel=EconomiayDesarrollo Efectos liberalización Nueva Zelanda,Efectos liberalización Nueva Zelanda,ESP,¿Qué le ocurrió a la economía neozelandesa tras la caída del precio de la lana en 1960? ¿Qué políticas aplicó Robert Muldoon como respuesta al declive de la economía? ¿Funcionó el aumento del gasto público junto al endeudamiento del país? ¿Qué estrategia se siguió tras esa crisis? ¿Quién fue John Maynard Keynes y cómo están influenciadas por sus ideas las políticas económicas de nuestros gobiernos? ¿Cómo consiguió Nueva Zelanda recuperar la economía? ¿Qué fueron las “Rogernomics”? ¿Qué medidas aplicó Rogerd Douglas? ¿Cómo le fue a Nueva Zelanda la liberalización de su economía? ¿Cómo se tuvieron que adaptar? ¿Valió la pena? ¿Cómo ha evolucionado la tasa de desempleo desde los 90? ¿Una baja tasa de desempleo le permite a un país recibir mucha más inmigración?,presentación,
43El Mar,https://www.youtube.com/watch?v=5OTDYsoxSyM&ab_channel=OCEAN2012EU Acabemos con la sobrepesca,Acabemos con la sobrepesca,ESP,¿Cuánto dependemos del océano? ¿Es la mayor fuente de sustento del mundo? ¿Por qué cada vez más los pescadores regresan con las redes vacías? ¿Qué es la sobrepesca? ¿Cómo han disminuido las poblaciones de pescado en los últimos años? ¿Qué son los buques de arrastre? ¿Están provocando esta situación? ¿Por qué se desperdician enormes cuantidades de pescado? ¿Por qué estamos pescando seis veces más de lo que recomiendan los expertos? ¿Se puede acabar con la sobrepesca? ¿Cuándo dejó de ser sostenible la pesca?,presentación,
43El Mar,https://www.youtube.com/watch?v=zqhiw3Vxjvw&ab_channel=joferogo Océanos y consumo de pescado - Celia Ojeda (Greenpeace),Océanos y consumo de pescado - Celia Ojeda (Greenpeace),ESP,¿Cómo hemos llegado a esta situación? ¿Qué es la sobrecapacidad de la flota? ¿Qué es la pesca no selectiva? ¿Cómo funcionan las redes de arrastre y por qué destruyen el ecosistema marino? ¿Cómo se ha llegado a esta situación? ¿En qué consiste la pesca con FAD? ¿Qué especies se acaban capturando con este sistema? ¿Cómo les afecta a los pescadores de África y de las islas del Pacífico? ¿Por qué ha ido aumentando el tamaño de los barcos en los últimos años? ¿Cómo les afecta a los pequeños pesqueros? ¿Qué es la pesca sostenible y que técnicas usan? ¿Cómo son los pescadores sostenibles? ¿Cómo de conscientes son del problema y como gestionan ellos mismos las poblaciones de peces? ¿Por qué se escucha tan poco a los pescadores artesanales? ¿Por qué se les dan más cuotas pesqueras a los pesqueros industriales? ¿Por qué tienen más poder político los grandes pesqueros? ¿Cómo sería un modelo de pesca 100% sostenible y cuanto empleo crearía?,conferencia,
43El Mar,https://www.youtube.com/watch?v=exXxCKn5fe8&ab_channel=Comunicaci%C3%B3nColumbares REGRESO AL FUTURO. Documental completo (Español),REGRESO AL FUTURO. Documental completo (Español),ESP,"¿Cómo es la profesión del pescador? ¿Cómo era antes? ¿Con qué barcos se pescaba? ¿Qué se pescaba antes y cómo han cambiado las técnicas? ¿A qué profundidad se pescaba? ¿Con qué cuantidades de pescado se llegaba al puerto? ¿En qué situación están ahora los pescadores? ¿Están funcionando las prohibiciones y restricciones que se han aplicado? ¿Por qué se está legislando sin la participación de los pescadores? ¿No son los primeros que están interesados en la sostenibilidad del oficio? ¿Qué ocurre cuando se prohíbe la pesca de ciertas especies? ¿Cómo se tendría que gestionar el recurso? ¿Cómo podrían trabajar administración, pesqueros y científicos? ¿Científicos y pescadores compartiendo información podrían llegar a restaurar el ecosistema?",documental,
43El Mar,https://www.youtube.com/watch?v=EC0UcK43Ymo&ab_channel=GreenpeaceEspa%C3%B1a Pesca artesanal green peace,Pesca artesanal green peace,ESP,¿Qué es una reserva marina pesquera? ¿Tiene que ser impuesta por la administración? ¿O las mismas cofradías ya la crean voluntariamente? ¿Cómo de importante es hacerlo para la sostenibilidad de la pesca? ¿Cómo tendrá que hacerse la gestión para que la pesca artesanal siga existiendo? ¿Cómo de necesario es que la pesca industrial desaparezca?,documental,
43El Mar,https://www.youtube.com/watch?v=zfRJTGiORB0&ab_channel=FRANCE24Espa%C3%B1ol La pesca industrial internacional ecosistemas marinos,La pesca industrial internacional ecosistemas marinos,ESP,¿Cómo gestionar un problema tan global? ¿Cómo abolir un negocio tan grande? ¿Cómo saquean los mares y océanos de todo el mundo? ¿Cuántos millones de pescadores se están viendo afectados por esta situación? ¿Qué papel tenemos como consumidores? ¿Qué papel tienen los estados de todo el mundo para gestionar un recurso finito? ¿Están siendo eficientes los estados en resolver el problema? ¿Son la solución al problema? ¿Por qué cuesta tanto gestionar recursos finitos comunes?,reportaje,
43El Mar,https://www.youtube.com/watch?v=CxC161GvMPc&ab_channel=TED-Ed What is the tragedy of the commons ? – Nicholas Amendolare,What is the tragedy of the commons? – Nicholas Amendolare,ENG,¿Qué es la tragedia de los comunes? ¿Por qué se acaba destruyendo la productividad de los recursos comunes? ¿Cómo gestionar un recurso del que se benefician todos los países del mundo? ¿Cuál es la solución a la tragedia de comunes? ¿Cómo gestionar las aguas de la que depende toda una población mundial? ¿No ha pescado la humanidad durante miles de años? ¿Por qué ahora nos encontramos con este problema? ¿Cómo harán los gobiernos de todo el mundo para evitar la destrucción de los ecosistemas acuáticos? ¿Cómo de concienciado estará el consumidor al comprar pescado?,presentación,
43El Mar,https://www.youtube.com/watch?v=QTQPy9tC5WE&ab_channel=VanyaBisht 2. Elinor Ostrom’s Design Principles Explained: Bottom-Up Strategies for Environmental Governance,2. Elinor Ostrom’s Design Principles Explained: Bottom-Up Strategies for Environmental Governance,ENG,¿Por qué es tan difícil solucionar problemas de gestión de recursos comunes? ¿Quién fue Elinor Ostrom y qué conclusiones sacó de sus trabajos etnográficos? ¿Cuándo es sostenible un sistema de gobierno de recursos comunes? ¿Cuáles son los principios que suelen tener los sistemas que han funcionado durante siglos? ¿Qué hacer con la gente que no sigue las reglas? ¿Cómo se solucionan los conflictos entre usuarios? ¿Cuáles son las normas que suelen seguir?,presentación,
43El Mar,https://www.youtube.com/watch?v=ByXM47Ri1Kc&ab_channel=StockholmResilienceCentreTV Sustainable development and the tragedy of commons - Elinor Ostrom,Sustainable development and the tragedy of commons - Elinor Ostrom,ENG,¿Cómo desmontó Elinor Ostrom la teoría de la tragedia de los comunes? ¿Es uno de los grandes problemas que tendremos que resolver a gran escala si no queremos que los ecosistemas sufran daños irreversibles? ¿Cómo se podría hacer sostenible la extracción de recursos comunes? ¿Sólo hay dos vías? ¿Privatizar o estatalizar? ¿Cómo se pudieron gestionar de forma sostenible las praderas Alpinas a lo largo de más de 500 años? ¿Ha habido ejemplos históricos de gestión de recursos comunes de forma sostenible sin que se haya tenido que privatizar o estatalizar el recurso? ¿Con qué modelos se habían gestionado las costas de todo el mundo para extraer pescado de forma sostenible? ¿Qué es la diversidad institucional y cómo puede ayudar a solucionar este tipo de problemas? ¿Será un sistema simple el que pueda resolver el problema de la pesca mundial? ¿Será complejo y dispondrá de diversas capas y a distintas escalas institucionales? ¿Qué importancia tiene la escala local? ¿Quién conoce más el problema a solucionar?,clase teórica,
44El Cuartel,https://www.youtube.com/watch?v=rmSEmA7CAAg&ab_channel=Revoluci%C3%B3nPermanente Insumisión: 20 años desobedeciendo (Documental 2011),Insumisión: 20 años desobedeciendo (Documental 2011),ESP,"¿Qué es el antimilitarismo? ¿Cuál es la historia de la desobediencia civil al ejército? ¿Qué fue la objeción de consciencia? ¿Por qué se creó el MOC? ¿Qué es la desobediencia civil no violenta? ¿Qué acciones se hicieron para conseguir la supresión del servicio militar obligatorio? ¿Cuánta gente acabó en la cárcel? ¿Qué es el pacifismo? ¿Cómo se hace la paz? ¿Cómo se construye un mundo sin guerras? ¿Es realista intentar abolir el ejército de un país? ¿Es una utopía? ¿Qué problemas tiene la industria de guerra mundial? ¿Por qué empresas occidentales financian las guerras de todo el mundo? ¿La misma industria que permitiría la defensa de un país, necesita venderles armas a otros que acaban provocando horrores? ¿La solución a este problema es acabar con el ejército de un país?",reportaje,
44El Cuartel,https://www.youtube.com/watch?v=rmNix6IdR28&ab_channel=MIGALA Guerra 10.000 años MIGALA,Guerra 10.000 años MIGALA,ESP,¿Qué es la declaración de Sevilla sobre la violencia? ¿El mundo es como debería ser? ¿Debería ser como es? ¿Qué dice la biología? ¿Cómo cambia la violencia entre tribus de primates según la abundancia de recursos en la que viven? ¿Qué dice la antropología? ¿Cuánto empezaron los seres humanos a pelearse entre ellos? ¿Qué ha ocurrido en los últimos 5.000 años? ¿Qué relación tiene con la aparición de la agricultura? ¿Qué ocurrió cuando empezamos a estar atados a la tierra? ¿El origen de las guerras está en las manadas? ¿Qué es una especie patrilocal? ¿Es la guerra un asunto de hombres? ¿Es un problema de recursos? ¿Por qué acabó colapsando el imperio romano? ¿Debemos demonizar a las sociedades que cometieron atrocidades? ¿Cualquier nación podría acabar cometiéndolas? ¿Cómo varía la forma de afrontar una guerra según el modelo político que mantiene al gobernante en el poder? ¿Qué pasó en la guerra de los seis días? ¿Por qué venció Israel? ¿Se le puede atribuir la causa sólo al sistema político de Israel?,presentación,
